"RUID","UID","Census","Set","SubSet","PlotCode","Plot","Tra","Qua","Crit","Sample","Tag","Species","PosX","PosY","Sup","Rep","FrutPerBranch","NumbBranch","AvrgSeeds","CAR","RecrYr","DeadYr","ExcYr","RincYr","Height","CovD1","CovD2","DBH01","DBH02","DBH03","DBH04","DBH05","DBH06","DBH07","DBH08","DBH09","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH26","DBH27","DBH28","DBH29","DBH30","minDBH","maxDBH","Basal.cm2.plot","Basal.m2.ha","Cob.m2.plot","Cob.m2.ha","Dens.ha","Rec.ha","Mu.ha","Stems","Observaciones.anuales","Historial.de.objeto","X","id","Age.init","Fst.cens","plot","Age.census","TotFrut","TotSeeds"
"23083413","230834",2013,"SecCan",NA,"SC14","TOB",4,"2","A","400","450","Mimosa acantholoba","4.23","5.14",1,"",NA,NA,NA,NA,2012,NA,NA,NA,4.64,3.3,3.07,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,5.4,"229022104447","0.057255526",79568687934,"1989217198345","25","0",0,1,"","","","pTOBi450q2",1,2003,14,11,0,0
"23084113","230841",2013,"SecCan",NA,"SC14","TOB",4,"2","A","400","451","Mimosa acantholoba","4.5","9.66",1,"",NA,NA,NA,NA,2013,2016,NA,NA,4.62,2.4,1.39,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,"212371663383","0.053092916",26200882731,"655022068273","25","25",0,1,"","","","pTOBi451q2",1,2003,14,11,0,0
"23085813","230858",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","N96","Mimosa acantholoba","1.1","10.16",1,"",NA,NA,NA,NA,2012,2014,NA,NA,3.07,2.18,1.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,"80424771932","0.040212386",25682519943,"1284125997155","50","0",0,1,"","","","pTOBiN96q3",1,2003,14,11,0,0
"23086513","230865",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","452","Mimosa acantholoba","4.1","10.49",1,"",NA,NA,NA,NA,2011,NA,NA,NA,4.61,2.52,1.56,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.9,"119459060653","0.05972953",30875572599,"1543778629974","50","0",0,1,"","","","pTOBi452q3",1,2003,14,11,0,0
"23087213","230872",2013,"SecCan",NA,"SC14","TOB",4,"3","B","400","G95","Mimosa acantholoba","4.67","10.7",NA,"",NA,NA,NA,NA,2009,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pTOBiG95q3",1,2003,14,11,0,0
"23088913","230889",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","453","Mimosa acantholoba","2.7","11.16",1,"",NA,NA,NA,NA,2011,2016,NA,NA,3.91,2.01,2.97,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,"6157521601","0.030787608",4688591416,"2344295708017","50","0",0,1,"","","","pTOBi453q3",1,2003,14,11,0,0
"23089613","230896",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","459","Mimosa acantholoba","3.23","11.66",1,"",NA,NA,NA,NA,2012,NA,NA,NA,4.34,1.95,2.2,3.6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.6,"159043128088","0.079521564",3369358121,"1684679060488","50","0",0,2,"","","","pTOBi459q3",1,2003,14,11,0,0
"23091913","230919",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","461","Mimosa acantholoba","0.15","11.75",1,"",NA,NA,NA,NA,2013,NA,2016,NA,3.7,2.55,3.45,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,"138544236023","0.069272118",69095403425,"3454770171245","50","50",0,1,"","","","pTOBi461q3",1,2003,14,11,0,0
"23092613","230926",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","456","Mimosa acantholoba","3.2","12.08",1,"",NA,NA,NA,NA,2013,2016,NA,NA,3.78,1.4,1.45,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,"49087385212","0.024543693",15943582717,"797179135848","50","50",0,1,"","","","pTOBi456q3",1,2003,14,11,0,0
"23093313","230933",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","458","Mimosa acantholoba","2.2","12.4",1,"",NA,NA,NA,NA,2009,NA,NA,NA,3.7,2.65,3.26,3.2,2.7,2.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.2,"248342899266","0.12417145",67850547336,"3392527366795","50","0",0,4,"","","","pTOBi458q3",1,2003,14,11,0,0
"23094013","230940",2013,"SecCan",NA,"SC14","TOB",4,"3","B","400","455","Mimosa acantholoba","4.98","12.49",1,"",NA,NA,NA,NA,2009,NA,NA,NA,4.87,3.78,3.26,5.2,5.1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,5.2,"473909251794","0.118477313",96783044879,"2419576121979","25","0",0,3,"d3 medido sin liana","","","pTOBi455q3",1,2003,14,11,0,0
"23095713","230957",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","463","Mimosa acantholoba","0.25","13",1,"",NA,NA,NA,NA,2011,NA,NA,NA,4.62,3,2.74,3.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.1,"239546439836","0.11977322",64559729031,"3227986451564","50","0",0,2,"Medida sin lianas","","","pTOBi463q3",1,2003,14,11,0,0
"23096413","230964",2013,"SecCan",NA,"SC14","TOB",4,"3","B","200","457","Mimosa acantholoba","3.3","13.35",1,"",NA,NA,NA,NA,2011,2016,NA,NA,4,1.55,1.37,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3.3,"85529859994","0.04276493",1667793,"833896499987","50","0",0,1,"","","","pTOBi457q3",1,2003,14,11,0,0
"23099513","230995",2013,"SecCan",NA,"SC14","TOB",4,"3","B","400","454","Mimosa acantholoba","4.93","14.62",1,"",NA,NA,NA,NA,2011,NA,NA,NA,4.8,3.47,3.58,5.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,5.1,"279758825802","0.069939707",97566872246,"2439171806155","25","0",0,2,"","","","pTOBi454q3",1,2003,14,11,0,0
"23100813","231008",2013,"SecCan",NA,"SC14","TOB",4,"3","B","400","464","Mimosa acantholoba","0.15","14.8",1,"",NA,NA,NA,NA,2009,NA,NA,NA,4.62,1.6,2.4,5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5,"355392668937","0.088848167",30159289474,"753982236862","25","0",0,2,"","","","pTOBi464q3",1,2003,14,11,0,0
"21543514","215435",2014,"SecCan",NA,"SC04","ABE",1,"4","A","400","219","Mimosa acantholoba","0.05","15.25",1,"",NA,NA,NA,NA,2006,2016,NA,NA,3.87,3.28,3.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,9.5,"708821842466","0.177205461",79859285254,"1996482131356","25","0",0,1,"","","","pABEi219q4",10,2003,4,21,0,0
"21559614","215596",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","27","Mimosa acantholoba","3.25","5",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi27q2",10,2003,4,21,0,0
"21560214","215602",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","28","Mimosa acantholoba","0.2","5.65",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"Aplastado. Rama rota no alcanza dap","","","pABEi28q2",10,2003,4,21,0,0
"21562614","215626",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","30","Mimosa acantholoba","0.7","6",NA,"",NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi30q2",10,2003,4,21,0,0
"21557214","215572",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","25","Mimosa acantholoba","4.15","7.1",NA,"",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi25q2",10,2003,4,21,0,0
"21563314","215633",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","31","Mimosa acantholoba","4.47","7.25",1,"",NA,NA,NA,NA,NA,2016,NA,NA,5.72,2.1,3.17,6.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.8,"363168110755","0.090792028",52283955737,"1307098893434","25","0",0,3,"liana en el árbol (R16)","","","pABEi31q2",10,2003,4,21,0,0
"21556514","215565",2014,"SecCan",NA,"SC04","ABE",1,"2","C","200","24","Mimosa acantholoba","4.6","7.7",1,"",NA,NA,NA,NA,NA,NA,NA,NA,3.1,2.4,1.62,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,"75476763502","0.037738382",30536280593,"1526814029645","50","0",0,1,"Inclinada","","","pABEi24q2",10,2003,4,21,0,0
"21555814","215558",2014,"SecCan",NA,"SC04","ABE",1,"2","C","400","23","Mimosa acantholoba","4.4","8.9",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.12,3.47,2.6,6.5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,"331830724035","0.082957681",70858622302,"1771465557543","25","0",0,3,"","","","pABEi23q2",10,2003,4,21,0,0
"21549714","215497",2014,"SecCan",NA,"SC04","ABE",1,"3","B","400","3","Mimosa acantholoba","4","10.75",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.22,3.86,4.82,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,"246300864041","0.061575216",146124899096,"3653122477411","25","0",0,2,"","","","pABEi3q3",10,2003,4,21,0,0
"21548014","215480",2014,"SecCan",NA,"SC04","ABE",1,"3","B","400","R15","Mimosa acantholoba","3.2","13.9",1,"",NA,NA,NA,NA,2012,NA,2015,2016,3.78,4.62,5.44,4.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,8.2,"7166758241","0.179168956",19739254961,"4934813740259","25","0",0,2,"DAP 1 no alcanza","","","pABEiR15q3",10,2003,4,21,0,0
"21542814","215428",2014,"SecCan",NA,"SC04","ABE",1,"4","A","400","203","Mimosa acantholoba","0","15",1,"",NA,NA,NA,NA,2005,NA,NA,NA,5.94,4.96,6.77,8.6,8.3,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,8.6,"1423848330423","0.355962083",263730420084,"6593260502089","25","0",0,3,"platanito alrededor","","","pABEi203q4",10,2003,4,21,0,0
"21537414","215374",2014,"SecCan",NA,"SC04","ABE",1,"4","A","400","1","Mimosa acantholoba","3.25","16.1",NA,"",NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi1q4",10,2003,4,21,0,0
"21545914","215459",2014,"SecCan",NA,"SC04","ABE",1,"4","A","400","G1","Mimosa acantholoba","2.67","18.96",1,"",NA,NA,NA,NA,2009,2016,NA,NA,5.57,1.6,1.32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,"282743338823","0.070685835",16587609211,"414690230274","25","0",0,1,"aprisionado","","","pABEiG1q4",10,2003,4,21,0,0
"21544214","215442",2014,"SecCan",NA,"SC04","ABE",1,"1","A","400","916","Mimosa acantholoba","2.67","3.6",1,"",NA,NA,NA,NA,2014,NA,NA,NA,5.93,2.6,2.23,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,5.1,"2042820623","0.051070516",45537385514,"1138434637845","25","25",0,1,"","","","pABEi916q1",10,2003,4,21,0,0
"21582414","215824",2014,"SecCan",NA,"SC04","ABE",2,"1","C","400","52","Mimosa acantholoba","3.64","1.5",1,"",NA,NA,NA,NA,NA,NA,NA,NA,7.2,5.16,6.22,0,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.2,"1168986626401","0.292246657",252075111339,"6301877783468","25","0",0,2,"No confundir daps con los de tecoma","","","pABEi52q1",10,2003,4,21,0,0
"21585514","215855",2014,"SecCan",NA,"SC04","ABE",2,"1","C","400","55","Mimosa acantholoba","2.56","1.7",1,"",NA,NA,NA,NA,NA,2016,NA,NA,4.37,4.84,2.75,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"196349540849","0.049087385",104536495548,"2613412388705","25","0",0,6,"","","","pABEi55q1",10,2003,4,21,0,0
"21587914","215879",2014,"SecCan",NA,"SC04","ABE",2,"1","C","400","57","Mimosa acantholoba","0.45","3",NA,"",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi57q1",10,2003,4,21,0,0
"21580014","215800",2014,"SecCan",NA,"SC04","ABE",2,"1","C","400","50","Mimosa acantholoba","2.37","3.05",NA,"",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi50q1",10,2003,4,21,0,0
"21578714","215787",2014,"SecCan",NA,"SC04","ABE",2,"1","C","400","48","Mimosa acantholoba","4.7","3.1",NA,"",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi48q1",10,2003,4,21,0,0
"21573214","215732",2014,"SecCan",NA,"SC04","ABE",2,"4","B","400","R11","Mimosa acantholoba","2.6","18.05",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.17,6.3,4.55,11.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,11.2,"1317034180201","0.329258545",225134383538,"5628359588447","25","0",0,2,"Inclinada desenraizada. Ahora es R11 (R mocha). D1 2 marcas medir arriba. Era 47","","","pABEiR11q4",10,2003,4,21,0,0
"21574914","215749",2014,"SecCan",NA,"SC04","ABE",2,"4","B","400","39","Mimosa acantholoba","1.3","18.75",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.05,4.56,5.91,9.8,0,0,0,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.8,"807389311973","0.201847328",211661663443,"5291541586074","25","0",0,5,"copa dividida","","","pABEi39q4",10,2003,4,21,0,0
"21602914","216029",2014,"SecCan",NA,"SC04","ABE",3,"2","A","400","R5","Mimosa acantholoba","4.1","8.4",1,"",NA,NA,NA,NA,2010,NA,NA,NA,4.06,5.42,3.63,8.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,8.7,"947033105425","0.236758276",154523947056,"3863098676395","25","0",0,2,"DAP2 verificado ok","","","pABEiR5q2",10,2003,4,21,0,0
"21604314","216043",2014,"SecCan",NA,"SC04","ABE",3,"1","B","400","92","Mimosa acantholoba","0.6","4.2",1,"",NA,NA,NA,NA,NA,NA,NA,NA,3.6,4.92,4.79,8.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.6,"580880481649","0.14522012",185093214372,"4627330359289","25","0",0,3,"Medido con liana DAP de liana=1.1 cm","","","pABEi92q1",10,2003,4,21,0,0
"21595414","215954",2014,"SecCan",NA,"SC04","ABE",3,"2","A","400","84","Mimosa acantholoba","2.93","5.1",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.14,5.23,3.45,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,12.2,"1168986626401","0.292246657",141713317613,"3542832940315","25","0",0,1,"","","","pABEi84q2",10,2003,4,21,0,0
"21601214","216012",2014,"SecCan",NA,"SC04","ABE",3,"2","A","400","R2","Mimosa acantholoba","4","7.8",1,"",NA,NA,NA,NA,2012,NA,NA,NA,3.84,3.16,2.45,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,5.4,"229022104447","0.057255526",6080552581,"1520138145256","25","0",0,1,"","","","pABEiR2q2",10,2003,4,21,0,0
"21599214","215992",2014,"SecCan",NA,"SC04","ABE",3,"2","A","400","227","Mimosa acantholoba","1","8.4",1,"",NA,NA,NA,NA,2007,NA,NA,NA,3.14,5.75,4.43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,"502654824574","0.125663706",200060547171,"5001513679285","25","0",0,1,"","","","pABEi227q2",10,2003,4,21,0,0
"21593014","215930",2014,"SecCan",NA,"SC04","ABE",3,"4","A","400","68","Mimosa acantholoba","4.15","17.5",1,"",NA,NA,NA,NA,NA,NA,2016,NA,3.22,6.13,5.05,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,8.1,"515299735005","0.128824934",243131782452,"6078294561303","25","0",0,1,"d2 inclinado vivo. abierto de abajo","","","pABEi68q4",10,2003,4,21,0,0
"21620314","216203",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","179","Mimosa acantholoba","4.97","11.3",NA,"",NA,NA,NA,NA,2004,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi179q3",10,2003,4,21,0,0
"21610414","216104",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","72","Mimosa acantholoba","2.94","11.95",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi72q3",10,2003,4,21,0,0
"21611114","216111",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","73","Mimosa acantholoba","3.02","12",1,"",NA,NA,NA,NA,NA,NA,NA,NA,7.61,2.59,4.87,0,0,10.8,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.8,"1595379289309","0.398844822",99064626544,"2476615663595","25","0",0,4,"etiqueta en ramita muerta","","","pABEi73q3",10,2003,4,21,0,0
"21616614","216166",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","78","Mimosa acantholoba","0.27","12.7",NA,"",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi78q3",10,2003,4,21,0,0
"21618014","216180",2014,"SecCan",NA,"SC04","ABE",3,"3","C","200","80","Mimosa acantholoba","1.85","13.64",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.12,4.08,4.82,0,4.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.9,"340627183465","0.170313592",154453261221,"7722663061054","50","0",0,3,"DAPs reubicados. Inclinada","","","pABEi80q3",10,2003,4,21,0,0
"21608114","216081",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","70","Mimosa acantholoba","3.26","13.65",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi70q3",10,2003,4,21,0,0
"21609814","216098",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","71","Mimosa acantholoba","3.3","13.91",NA,"",NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi71q3",10,2003,4,21,0,0
"21607414","216074",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","69","Mimosa acantholoba","3.05","14.03",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi69q3",10,2003,4,21,0,0
"21617314","216173",2014,"SecCan",NA,"SC04","ABE",3,"3","C","400","79","Mimosa acantholoba","0.06","14.4",NA,"",NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pABEi79q3",10,2003,4,21,0,0
"21598514","215985",2014,"SecCan",NA,"SC04","ABE",3,"4","A","400","223","Mimosa acantholoba","3","15.4",1,"",NA,NA,NA,NA,2006,NA,NA,NA,4.55,6.42,3.32,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,9.1,"650388219109","0.162597055",167402906139,"418507265348","25","0",0,1,"","","","pABEi223q4",10,2003,4,21,0,0
"21592314","215923",2014,"SecCan",NA,"SC04","ABE",3,"4","A","400","67","Mimosa acantholoba","4.01","17.7",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.72,5.03,5.51,6.1,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,10.5,"1158148131746","0.289537033",21767545718,"5441886429502","25","0",0,2,"","","","pABEi67q4",10,2003,4,21,0,0
