"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
15,1.66770682055808,1.58923520511658,5.3,4.9,"SC15","1","231510",2011,6.8
16,1.58923520511658,1.59736533119983,4.9,4.94,"SC15","1","231510",2012,7.2
17,1.59736533119983,1.63510565918268,4.94,5.13,"SC15","1","231510",2013,7.8
18,1.63510565918268,1.63899671467564,5.13,5.15,"SC15","1","231510",2014,7.8
19,1.63899671467564,1.68639895357023,5.15,5.4,"SC15","1","231510",2015,7.7
20,1.68639895357023,1.69377906086785,5.4,5.44,"SC15","1","231510",2016,7.2
16,NA,1.63119940421561,NA,5.11,"SC15","1","231527",2012,6
17,1.63119940421561,1.82616089594539,5.11,6.21,"SC15","1","231527",2013,6.4
18,1.82616089594539,1.73342389221509,6.21,5.66,"SC15","1","231527",2014,6.5
19,1.73342389221509,1.63899671467564,5.66,5.15,"SC15","1","231527",2015,6.2
20,1.63899671467564,NA,5.15,NA,"SC15","0","231527",2016,NA
13,NA,1.44691898293633,NA,4.25,"SC15","1","231534",2009,5.9
14,1.44691898293633,1.68639895357023,4.25,5.4,"SC15","1","231534",2010,6.7
15,1.68639895357023,1.66770682055808,5.4,5.3,"SC15","1","231534",2011,7
16,1.66770682055808,1.7227665977411,5.3,5.6,"SC15","1","231534",2012,7.6
17,1.7227665977411,1.77155676191054,5.6,5.88,"SC15","1","231534",2013,7.9
18,1.77155676191054,1.83577635464483,5.88,6.27,"SC15","1","231534",2014,8.1
19,1.83577635464483,1.77495235091167,6.27,5.9,"SC15","1","231534",2015,8.4
20,1.77495235091167,1.76814960358892,5.9,5.86,"SC15","1","231534",2016,8.3
17,NA,1.86408013080768,NA,6.45,"SC15","1","231541",2013,5.1
18,1.86408013080768,1.84054963339749,6.45,6.3,"SC15","1","231541",2014,5.2
19,1.84054963339749,1.7404661748405,6.3,5.7,"SC15","1","231541",2015,5.2
20,1.7404661748405,1.66203036255327,5.7,5.27,"SC15","1","231541",2016,5.3
7,NA,1.10525683138678,NA,3.02,"SC15","1","231619",2003,1.9
8,1.10525683138678,1.15057202759882,3.02,3.16,"SC15","1","231619",2004,2
9,1.15057202759882,1.21491274436427,3.16,3.37,"SC15","1","231619",2005,2.1
10,1.21491274436427,1.20297230399235,3.37,3.33,"SC15","1","231619",2006,2.1
11,1.20297230399235,1.1314021114911,3.33,3.1,"SC15","1","231619",2007,2.2
12,1.1314021114911,1.27815220250019,3.1,3.59,"SC15","1","231619",2008,2.2
13,1.27815220250019,1.17865499634165,3.59,3.25,"SC15","1","231619",2009,2.23
14,1.17865499634165,1.22377543162212,3.25,3.4,"SC15","1","231619",2010,2.2
15,1.22377543162212,NA,3.4,NA,"SC15","0","231619",2011,NA
7,NA,1.38629436111989,NA,4,"SC15","1","231626",2003,2.8
8,1.38629436111989,1.3609765531356,4,3.9,"SC15","1","231626",2004,3.1
9,1.3609765531356,1.26694760348732,3.9,3.55,"SC15","1","231626",2005,2.95
10,1.26694760348732,1.28647402583768,3.55,3.62,"SC15","1","231626",2006,3.1
11,1.28647402583768,1.1314021114911,3.62,3.1,"SC15","1","231626",2007,3.4
12,1.1314021114911,1.30833281965018,3.1,3.7,"SC15","1","231626",2008,3.3
13,1.30833281965018,1.22377543162212,3.7,3.4,"SC15","1","231626",2009,3.3
14,1.22377543162212,1.30833281965018,3.4,3.7,"SC15","1","231626",2010,3.5
15,1.30833281965018,1.06471073699243,3.7,2.9,"SC15","1","231626",2011,3.5
16,1.06471073699243,1.30833281965018,2.9,3.7,"SC15","1","231626",2012,3.4
17,1.30833281965018,NA,3.7,NA,"SC15","0","231626",2013,NA
7,NA,1.19694818938897,NA,3.31,"SC15","1","231640",2003,4.2
8,1.19694818938897,1.23547147138531,3.31,3.44,"SC15","1","231640",2004,4.6
9,1.23547147138531,1.38629436111989,3.44,4,"SC15","1","231640",2005,4.9
10,1.38629436111989,1.43508452528932,4,4.2,"SC15","1","231640",2006,5
11,1.43508452528932,1.37371557891303,4.2,3.95,"SC15","1","231640",2007,5.8
12,1.37371557891303,1.55392520250384,3.95,4.73,"SC15","1","231640",2008,6.5
13,1.55392520250384,1.53039470509365,4.73,4.62,"SC15","1","231640",2009,7.1
14,1.53039470509365,1.54756250871601,4.62,4.7,"SC15","1","231640",2010,8.3
15,1.54756250871601,1.54756250871601,4.7,4.7,"SC15","1","231640",2011,8.7
16,1.54756250871601,1.56861591791385,4.7,4.8,"SC15","1","231640",2012,9
17,1.56861591791385,1.57484646766448,4.8,4.83,"SC15","1","231640",2013,9.6
18,1.57484646766448,1.68268837417369,4.83,5.38,"SC15","1","231640",2014,9.4
19,1.68268837417369,1.58923520511658,5.38,4.9,"SC15","1","231640",2015,9.4
20,1.58923520511658,1.62136648329937,4.9,5.06,"SC15","1","231640",2016,9.6
7,NA,1.17865499634165,NA,3.25,"SC15","1","231688",2003,3
8,1.17865499634165,1.28093384546206,3.25,3.6,"SC15","1","231688",2004,3.1
9,1.28093384546206,1.39871688111845,3.6,4.05,"SC15","1","231688",2005,3.25
10,1.39871688111845,1.37371557891303,4.05,3.95,"SC15","1","231688",2006,3.3
11,1.37371557891303,1.33500106673234,3.95,3.8,"SC15","1","231688",2007,3.8
12,1.33500106673234,1.33500106673234,3.8,3.8,"SC15","1","231688",2008,4.7
13,1.33500106673234,1.42310833424261,3.8,4.15,"SC15","1","231688",2009,5.1
14,1.42310833424261,1.50407739677627,4.15,4.5,"SC15","1","231688",2010,5.8
15,1.50407739677627,1.56861591791385,4.5,4.8,"SC15","1","231688",2011,6.5
16,1.56861591791385,1.64287268852034,4.8,5.17,"SC15","1","231688",2012,7
17,1.64287268852034,1.60542989103656,5.17,4.98,"SC15","1","231688",2013,7.5
18,1.60542989103656,1.94161522477243,4.98,6.97,"SC15","1","231688",2014,7.6
19,1.94161522477243,1.74919985480926,6.97,5.75,"SC15","1","231688",2015,7.9
20,1.74919985480926,1.7561322915849,5.75,5.79,"SC15","1","231688",2016,7.9
7,NA,0.955511445027436,NA,2.6,"SC15","1","231695",2003,2.95
8,0.955511445027436,1.12492959698548,2.6,3.08,"SC15","1","231695",2004,3
9,1.12492959698548,1.36609165380237,3.08,3.92,"SC15","1","231695",2005,3.15
10,1.36609165380237,1.04731899428056,3.92,2.85,"SC15","1","231695",2006,3.1
11,1.04731899428056,1.26694760348732,2.85,3.55,"SC15","1","231695",2007,3.5
12,1.26694760348732,1.26694760348732,3.55,3.55,"SC15","1","231695",2008,5.2
13,1.26694760348732,1.30833281965018,3.55,3.7,"SC15","1","231695",2009,3.8
14,1.30833281965018,1.38629436111989,3.7,4,"SC15","1","231695",2010,3.4
15,1.38629436111989,1.30833281965018,4,3.7,"SC15","1","231695",2011,3.9
16,1.30833281965018,1.41098697371026,3.7,4.1,"SC15","1","231695",2012,4.2
17,1.41098697371026,1.40118297361364,4.1,4.06,"SC15","1","231695",2013,4
18,1.40118297361364,1.41098697371026,4.06,4.1,"SC15","1","231695",2014,3.9
19,1.41098697371026,1.45861502269952,4.1,4.3,"SC15","1","231695",2015,3.5
20,1.45861502269952,NA,4.3,NA,"SC15","0","231695",2016,NA
7,NA,1.16315080980568,NA,3.2,"SC15","1","231732",2003,3.7
8,1.16315080980568,1.21787570949493,3.2,3.38,"SC15","1","231732",2004,4
9,1.21787570949493,1.16315080980568,3.38,3.2,"SC15","1","231732",2005,4.2
10,1.16315080980568,1.20896034583698,3.2,3.35,"SC15","1","231732",2006,4.3
11,1.20896034583698,1.2947271675944,3.35,3.65,"SC15","1","231732",2007,5
12,1.2947271675944,1.38629436111989,3.65,4,"SC15","1","231732",2008,5.3
13,1.38629436111989,1.43508452528932,4,4.2,"SC15","1","231732",2009,6.1
14,1.43508452528932,1.43508452528932,4.2,4.2,"SC15","1","231732",2010,7.1
15,1.43508452528932,1.52605630349505,4.2,4.6,"SC15","1","231732",2011,8
16,1.52605630349505,1.5830939370945,4.6,4.87,"SC15","1","231732",2012,8.4
17,1.5830939370945,1.5953389880546,4.87,4.93,"SC15","1","231732",2013,8.9
18,1.5953389880546,1.7732559976635,4.93,5.89,"SC15","1","231732",2014,8.7
19,1.7732559976635,1.62924053973028,5.89,5.1,"SC15","1","231732",2015,8.9
20,1.62924053973028,1.58923520511658,5.1,4.9,"SC15","1","231732",2016,8.9
7,NA,0.896088024556636,NA,2.45,"SC15","1","231749",2003,2.3
8,0.896088024556636,1.18478998490916,2.45,3.27,"SC15","1","231749",2004,2.4
9,1.18478998490916,1.26694760348732,3.27,3.55,"SC15","1","231749",2005,2.45
10,1.26694760348732,1.11514159061932,3.55,3.05,"SC15","1","231749",2006,2.5
11,1.11514159061932,1.16315080980568,3.05,3.2,"SC15","1","231749",2007,2.1
12,1.16315080980568,1.26129787094521,3.2,3.53,"SC15","1","231749",2008,2.3
13,1.26129787094521,1.3244189574018,3.53,3.76,"SC15","1","231749",2009,2.4
14,1.3244189574018,1.43508452528932,3.76,4.2,"SC15","1","231749",2010,2.4
15,1.43508452528932,1.54756250871601,4.2,4.7,"SC15","1","231749",2011,3.1
16,1.54756250871601,1.38879124131848,4.7,4.01,"SC15","1","231749",2012,2.6
17,1.38879124131848,NA,4.01,NA,"SC15","0","231749",2013,NA
7,NA,1.23837423104327,NA,3.45,"SC15","1","231794",2003,3.8
8,1.23837423104327,1.27256559579155,3.45,3.57,"SC15","1","231794",2004,4
9,1.27256559579155,1.37371557891303,3.57,3.95,"SC15","1","231794",2005,4.1
10,1.37371557891303,1.41098697371026,3.95,4.1,"SC15","1","231794",2006,4.1
11,1.41098697371026,1.28093384546206,4.1,3.6,"SC15","1","231794",2007,4.9
12,1.28093384546206,1.28093384546206,3.6,3.6,"SC15","1","231794",2008,4.9
13,1.28093384546206,1.35066718347674,3.6,3.86,"SC15","1","231794",2009,5.9
14,1.35066718347674,1.50407739677627,3.86,4.5,"SC15","1","231794",2010,6.3
15,1.50407739677627,1.58923520511658,4.5,4.9,"SC15","1","231794",2011,7.1
16,1.58923520511658,1.5993875765806,4.9,4.95,"SC15","1","231794",2012,7.2
17,1.5993875765806,1.54329810992956,4.95,4.68,"SC15","1","231794",2013,7.7
18,1.54329810992956,1.56444054650336,4.68,4.78,"SC15","1","231794",2014,7.7
19,1.56444054650336,1.56861591791385,4.78,4.8,"SC15","1","231794",2015,7.7
20,1.56861591791385,1.68082790852077,4.8,5.37,"SC15","1","231794",2016,7.9
7,NA,1.26976054486394,NA,3.56,"SC15","1","231855",2003,3.2
8,1.26976054486394,1.4036429994545,3.56,4.07,"SC15","1","231855",2004,3.6
9,1.4036429994545,1.44691898293633,4.07,4.25,"SC15","1","231855",2005,4.05
10,1.44691898293633,1.49290409617815,4.25,4.45,"SC15","1","231855",2006,4.2
11,1.49290409617815,1.56861591791385,4.45,4.8,"SC15","1","231855",2007,5.2
12,1.56861591791385,1.67147330335355,4.8,5.32,"SC15","1","231855",2008,6.1
13,1.67147330335355,1.76985463384001,5.32,5.87,"SC15","1","231855",2009,7
14,1.76985463384001,1.80828877117927,5.87,6.1,"SC15","1","231855",2010,8.1
15,1.80828877117927,1.91692261218206,6.1,6.8,"SC15","1","231855",2011,8.9
16,1.91692261218206,2.02551319965428,6.8,7.58,"SC15","1","231855",2012,9.9
17,2.02551319965428,2.01089499914473,7.58,7.47,"SC15","1","231855",2013,10.6
18,2.01089499914473,2.00821403239147,7.47,7.45,"SC15","1","231855",2014,10.6
19,2.00821403239147,1.97408102602201,7.45,7.2,"SC15","1","231855",2015,10.7
20,1.97408102602201,2.04381436403668,7.2,7.72,"SC15","1","231855",2016,10.8
7,NA,1.38629436111989,NA,4,"SC15","1","231862",2003,3.6
8,1.38629436111989,1.43746264769429,4,4.21,"SC15","1","231862",2004,3.8
9,1.43746264769429,1.43508452528932,4.21,4.2,"SC15","1","231862",2005,3.29
10,1.43508452528932,1.45861502269952,4.2,4.3,"SC15","1","231862",2006,3.9
11,1.45861502269952,1.50407739677627,4.3,4.5,"SC15","1","231862",2007,4.3
12,1.50407739677627,1.51512723296286,4.5,4.55,"SC15","1","231862",2008,4.5
13,1.51512723296286,1.57897870494939,4.55,4.85,"SC15","1","231862",2009,4.9
14,1.57897870494939,1.56861591791385,4.85,4.8,"SC15","1","231862",2010,4.9
15,1.56861591791385,1.56861591791385,4.8,4.8,"SC15","1","231862",2011,5.2
16,1.56861591791385,1.75785791755237,4.8,5.8,"SC15","1","231862",2012,5.6
17,1.75785791755237,1.71379792775834,5.8,5.55,"SC15","1","231862",2013,5.7
18,1.71379792775834,1.68082790852077,5.55,5.37,"SC15","1","231862",2014,5.8
19,1.68082790852077,1.68639895357023,5.37,5.4,"SC15","1","231862",2015,5.9
20,1.68639895357023,1.57897870494939,5.4,4.85,"SC15","1","231862",2016,5.9
7,NA,1.41098697371026,NA,4.1,"SC15","1","231886",2003,3.6
8,1.41098697371026,1.47017584510059,4.1,4.35,"SC15","1","231886",2004,3.8
9,1.47017584510059,1.43508452528932,4.35,4.2,"SC15","1","231886",2005,3.9
10,1.43508452528932,1.49290409617815,4.2,4.45,"SC15","1","231886",2006,3.9
11,1.49290409617815,1.49290409617815,4.45,4.45,"SC15","1","231886",2007,4.3
12,1.49290409617815,1.55392520250384,4.45,4.73,"SC15","1","231886",2008,4.7
13,1.55392520250384,1.53686721959926,4.73,4.65,"SC15","1","231886",2009,5
14,1.53686721959926,1.6094379124341,4.65,5,"SC15","1","231886",2010,5.8
15,1.6094379124341,1.64865862558738,5,5.2,"SC15","1","231886",2011,6.3
16,1.64865862558738,1.68639895357023,5.2,5.4,"SC15","1","231886",2012,6.5
17,1.68639895357023,1.51072193949494,5.4,4.53,"SC15","1","231886",2013,6.1
18,1.51072193949494,1.48160454092422,4.53,4.4,"SC15","1","231886",2014,5.7
19,1.48160454092422,1.25276296849537,4.4,3.5,"SC15","1","231886",2015,5.9
20,1.25276296849537,NA,3.5,NA,"SC15","0","231886",2016,NA
7,NA,1.38629436111989,NA,4,"SC15","1","231923",2003,4.9
8,1.38629436111989,1.50407739677627,4,4.5,"SC15","1","231923",2004,5.2
9,1.50407739677627,1.51512723296286,4.5,4.55,"SC15","1","231923",2005,5.35
10,1.51512723296286,1.53686721959926,4.55,4.65,"SC15","1","231923",2006,5.5
11,1.53686721959926,1.51512723296286,4.65,4.55,"SC15","1","231923",2007,6.3
12,1.51512723296286,1.20597080698861,4.55,3.34,"SC15","1","231923",2008,6.8
13,1.20597080698861,1.31908561142644,3.34,3.74,"SC15","1","231923",2009,6.3
14,1.31908561142644,1.38629436111989,3.74,4,"SC15","1","231923",2010,6.8
15,1.38629436111989,1.33500106673234,4,3.8,"SC15","1","231923",2011,6.1
16,1.33500106673234,1.30833281965018,3.8,3.7,"SC15","1","231923",2012,2.6
17,1.30833281965018,NA,3.7,NA,"SC15","0","231923",2013,NA
7,NA,1.48613969608961,NA,4.42,"SC15","1","231930",2003,4.62
8,1.48613969608961,1.68639895357023,4.42,5.4,"SC15","1","231930",2004,5.1
9,1.68639895357023,1.79175946922805,5.4,6,"SC15","1","231930",2005,5.05
10,1.79175946922805,1.80828877117927,6,6.1,"SC15","1","231930",2006,5.3
11,1.80828877117927,1.69561560867515,6.1,5.45,"SC15","1","231930",2007,5.5
12,1.69561560867515,1.89311196348834,5.45,6.64,"SC15","1","231930",2008,5.5
13,1.89311196348834,1.54115907168081,6.64,4.67,"SC15","1","231930",2009,6
14,1.54115907168081,1.57691472072854,4.67,4.84,"SC15","1","231930",2010,6.4
15,1.57691472072854,1.6094379124341,4.84,5,"SC15","1","231930",2011,6.7
16,1.6094379124341,1.62924053973028,5,5.1,"SC15","1","231930",2012,7
17,1.62924053973028,1.57277392806251,5.1,4.82,"SC15","1","231930",2013,5.7
18,1.57277392806251,0.587786664902119,4.82,1.8,"SC15","1","231930",2014,6.6
19,0.587786664902119,NA,1.8,NA,"SC15","0","231930",2015,NA
7,NA,0.741937344729377,NA,2.1,"SC15","1","231961",2003,1
8,0.741937344729377,1.02961941718116,2.1,2.8,"SC15","1","231961",2004,1.1
9,1.02961941718116,0.974559639998131,2.8,2.65,"SC15","1","231961",2005,1.2
10,0.974559639998131,0.955511445027436,2.65,2.6,"SC15","1","231961",2006,1.4
11,0.955511445027436,1.14740245283754,2.6,3.15,"SC15","1","231961",2007,1.9
12,1.14740245283754,1.14740245283754,3.15,3.15,"SC15","1","231961",2008,1.4
13,1.14740245283754,1.20896034583698,3.15,3.35,"SC15","1","231961",2009,1.35
14,1.20896034583698,NA,3.35,NA,"SC15","0","231961",2010,NA
7,NA,0.908258560176891,NA,2.48,"SC15","1","231985",2003,1.32
8,0.908258560176891,1.04027671165515,2.48,2.83,"SC15","1","231985",2004,1.7
9,1.04027671165515,1.1999647829284,2.83,3.32,"SC15","1","231985",2005,1.52
10,1.1999647829284,1.08856195281461,3.32,2.97,"SC15","1","231985",2006,1492
11,1.08856195281461,1.09861228866811,2.97,3,"SC15","1","231985",2007,2.1
12,1.09861228866811,1.09861228866811,3,3,"SC15","1","231985",2008,1.9
13,1.09861228866811,1.18172719537862,3,3.26,"SC15","1","231985",2009,2
14,1.18172719537862,0.832909122935104,3.26,2.3,"SC15","1","231985",2010,1.8
15,0.832909122935104,NA,2.3,NA,"SC15","0","231985",2011,NA
7,NA,0.985816794522765,NA,2.68,"SC15","1","231992",2003,2
8,0.985816794522765,1.12167756159911,2.68,3.07,"SC15","1","231992",2004,2.1
9,1.12167756159911,NA,3.07,NA,"SC15","1","231992",2005,2.1
10,NA,NA,NA,NA,"SC15","0","231992",2006,NA
7,NA,1.44926916028128,NA,4.26,"SC15","1","232029",2003,4.9
8,1.44926916028128,1.44926916028128,4.26,4.26,"SC15","1","232029",2004,5.3
9,1.44926916028128,1.52605630349505,4.26,4.6,"SC15","1","232029",2005,5.6
10,1.52605630349505,1.51732262352629,4.6,4.56,"SC15","1","232029",2006,5.9
11,1.51732262352629,1.33500106673234,4.56,3.8,"SC15","1","232029",2007,6.9
12,1.33500106673234,1.33500106673234,3.8,3.8,"SC15","1","232029",2008,7.5
13,1.33500106673234,1.25276296849537,3.8,3.5,"SC15","1","232029",2009,7.5
14,1.25276296849537,1.28093384546206,3.5,3.6,"SC15","1","232029",2010,8.2
15,1.28093384546206,1.48160454092422,3.6,4.4,"SC15","1","232029",2011,8.3
16,1.48160454092422,1.57897870494939,4.4,4.85,"SC15","1","232029",2012,8.6
17,1.57897870494939,1.65249740189455,4.85,5.22,"SC15","1","232029",2013,8.6
18,1.65249740189455,1.67709656090792,5.22,5.35,"SC15","1","232029",2014,8.7
19,1.67709656090792,NA,5.35,NA,"SC15","0","232029",2015,NA
7,NA,1.34547236659964,NA,3.84,"SC15","1","232074",2003,4.3
8,1.34547236659964,1.46787434811231,3.84,4.34,"SC15","1","232074",2004,4.6
9,1.46787434811231,1.42791603581071,4.34,4.17,"SC15","1","232074",2005,5
10,1.42791603581071,1.52605630349505,4.17,4.6,"SC15","1","232074",2006,5.2
11,1.52605630349505,1.44691898293633,4.6,4.25,"SC15","1","232074",2007,5.7
12,1.44691898293633,1.44691898293633,4.25,4.25,"SC15","1","232074",2008,6.7
13,1.44691898293633,1.50407739677627,4.25,4.5,"SC15","1","232074",2009,7.4
14,1.50407739677627,1.6094379124341,4.5,5,"SC15","1","232074",2010,8.3
15,1.6094379124341,1.58923520511658,5,4.9,"SC15","1","232074",2011,8.2
16,1.58923520511658,1.43983512804792,4.9,4.22,"SC15","1","232074",2012,8.8
17,1.43983512804792,1.6094379124341,4.22,5,"SC15","1","232074",2013,9.6
18,1.6094379124341,1.68639895357023,5,5.4,"SC15","1","232074",2014,9.4
19,1.68639895357023,1.68639895357023,5.4,5.4,"SC15","1","232074",2015,9.3
20,1.68639895357023,NA,5.4,NA,"SC15","1","232074",2016,0
7,NA,1.33500106673234,NA,3.8,"SC15","1","232081",2003,3.7
8,1.33500106673234,1.37118072330984,3.8,3.94,"SC15","1","232081",2004,3.85
9,1.37118072330984,1.45161382724053,3.94,4.27,"SC15","1","232081",2005,4
10,1.45161382724053,1.43508452528932,4.27,4.2,"SC15","1","232081",2006,4
11,1.43508452528932,1.2947271675944,4.2,3.65,"SC15","1","232081",2007,4.7
12,1.2947271675944,1.2947271675944,3.65,3.65,"SC15","1","232081",2008,5.1
13,1.2947271675944,1.41098697371026,3.65,4.1,"SC15","1","232081",2009,5.7
14,1.41098697371026,1.6094379124341,4.1,5,"SC15","1","232081",2010,6
15,1.6094379124341,1.68639895357023,5,5.4,"SC15","1","232081",2011,6.5
16,1.68639895357023,1.57897870494939,5.4,4.85,"SC15","1","232081",2012,6.8
17,1.57897870494939,1.71018781553424,4.85,5.53,"SC15","1","232081",2013,7.1
18,1.71018781553424,1.57277392806251,5.53,4.82,"SC15","1","232081",2014,7.2
19,1.57277392806251,1.54756250871601,4.82,4.7,"SC15","1","232081",2015,7.1
20,1.54756250871601,1.64480505627139,4.7,5.18,"SC15","1","232081",2016,9.3
7,NA,1.11185751541813,NA,3.04,"SC15","1","232098",2003,2.35
8,1.11185751541813,1.16315080980568,3.04,3.2,"SC15","1","232098",2004,2.4
9,1.16315080980568,1.38629436111989,3.2,4,"SC15","1","232098",2005,2.3
10,1.38629436111989,1.32707500145992,4,3.77,"SC15","1","232098",2006,2.3
11,1.32707500145992,0.936093359170335,3.77,2.55,"SC15","1","232098",2007,2.3
12,0.936093359170335,0.936093359170335,2.55,2.55,"SC15","1","232098",2008,2.4
13,0.936093359170335,NA,2.55,NA,"SC15","0","232098",2009,NA
8,NA,1.26412672714568,NA,3.54,"SC15","1","232159",2004,5
9,1.26412672714568,1.37371557891303,3.54,3.95,"SC15","1","232159",2005,5.15
10,1.37371557891303,1.33500106673234,3.95,3.8,"SC15","1","232159",2006,5.2
11,1.33500106673234,1.19392246847243,3.8,3.3,"SC15","1","232159",2007,5.7
12,1.19392246847243,1.19392246847243,3.3,3.3,"SC15","1","232159",2008,5.6
13,1.19392246847243,1.43983512804792,3.3,4.22,"SC15","1","232159",2009,5.6
14,1.43983512804792,1.45861502269952,4.22,4.3,"SC15","1","232159",2010,5.7
15,1.45861502269952,1.3609765531356,4.3,3.9,"SC15","1","232159",2011,5.8
16,1.3609765531356,1.4036429994545,3.9,4.07,"SC15","1","232159",2012,5.8
17,1.4036429994545,1.40609698841607,4.07,4.08,"SC15","1","232159",2013,5.9
18,1.40609698841607,1.38879124131848,4.08,4.01,"SC15","1","232159",2014,5.8
19,1.38879124131848,1.43508452528932,4.01,4.2,"SC15","1","232159",2015,5.8
20,1.43508452528932,NA,4.2,NA,"SC15","0","232159",2016,NA
8,NA,1.54115907168081,NA,4.67,"SC15","1","232166",2004,5.3
9,1.54115907168081,1.63899671467564,4.67,5.15,"SC15","1","232166",2005,5.3
10,1.63899671467564,1.69561560867515,5.15,5.45,"SC15","1","232166",2006,5.5
11,1.69561560867515,1.45861502269952,5.45,4.3,"SC15","1","232166",2007,6.2
12,1.45861502269952,1.45861502269952,4.3,4.3,"SC15","1","232166",2008,6.7
13,1.45861502269952,1.68639895357023,4.3,5.4,"SC15","1","232166",2009,7.4
14,1.68639895357023,1.43508452528932,5.4,4.2,"SC15","1","232166",2010,8.7
15,1.43508452528932,1.62924053973028,4.2,5.1,"SC15","1","232166",2011,9.7
16,1.62924053973028,1.6094379124341,5.1,5,"SC15","1","232166",2012,10.9
17,1.6094379124341,1.65822807660353,5,5.25,"SC15","1","232166",2013,11.3
18,1.65822807660353,1.7630170003624,5.25,5.83,"SC15","1","232166",2014,11.5
19,1.7630170003624,1.62924053973028,5.83,5.1,"SC15","1","232166",2015,11.6
20,1.62924053973028,1.63510565918268,5.1,5.13,"SC15","1","232166",2016,11.7
15,NA,1.48160454092422,NA,4.4,"SC15","1","232173",2011,7.7
16,1.48160454092422,1.42069578783722,4.4,4.14,"SC15","1","232173",2012,7.2
17,1.42069578783722,1.59330853050422,4.14,4.92,"SC15","1","232173",2013,7.5
18,1.59330853050422,1.48160454092422,4.92,4.4,"SC15","1","232173",2014,8
19,1.48160454092422,1.30833281965018,4.4,3.7,"SC15","1","232173",2015,7.7
20,1.30833281965018,1.12167756159911,3.7,3.07,"SC15","1","232173",2016,7.3
7,NA,1.28647402583768,NA,3.62,"SC15","1","232180",2003,5.2
8,1.28647402583768,1.28647402583768,3.62,3.62,"SC15","1","232180",2004,5.8
9,1.28647402583768,1.22964055107451,3.62,3.42,"SC15","1","232180",2005,5.7
10,1.22964055107451,1.17865499634165,3.42,3.25,"SC15","1","232180",2006,5.7
11,1.17865499634165,1.19392246847243,3.25,3.3,"SC15","1","232180",2007,6.5
12,1.19392246847243,1.19392246847243,3.3,3.3,"SC15","1","232180",2008,5.9
13,1.19392246847243,1.34807314829969,3.3,3.85,"SC15","1","232180",2009,6.7
14,1.34807314829969,1.28093384546206,3.85,3.6,"SC15","1","232180",2010,6.8
15,1.28093384546206,1.3609765531356,3.6,3.9,"SC15","1","232180",2011,7
16,1.3609765531356,1.49738840862548,3.9,4.47,"SC15","1","232180",2012,6.8
17,1.49738840862548,1.54329810992956,4.47,4.68,"SC15","1","232180",2013,7.1
18,1.54329810992956,1.50407739677627,4.68,4.5,"SC15","1","232180",2014,7.2
19,1.50407739677627,1.30833281965018,4.5,3.7,"SC15","1","232180",2015,7.2
20,1.30833281965018,NA,3.7,NA,"SC15","1","232180",2016,0
7,NA,1.22377543162212,NA,3.4,"SC15","1","232227",2003,4.1
8,1.22377543162212,1.26976054486394,3.4,3.56,"SC15","1","232227",2004,4.4
9,1.26976054486394,1.39871688111845,3.56,4.05,"SC15","1","232227",2005,4.7
10,1.39871688111845,1.47017584510059,4.05,4.35,"SC15","1","232227",2006,4.7
11,1.47017584510059,1.26694760348732,4.35,3.55,"SC15","1","232227",2007,4.8
12,1.26694760348732,1.26694760348732,3.55,3.55,"SC15","1","232227",2008,5.7
13,1.26694760348732,1.33500106673234,3.55,3.8,"SC15","1","232227",2009,5.5
14,1.33500106673234,1.45861502269952,3.8,4.3,"SC15","1","232227",2010,5.9
15,1.45861502269952,1.51512723296286,4.3,4.55,"SC15","1","232227",2011,5.6
16,1.51512723296286,1.64865862558738,4.55,5.2,"SC15","1","232227",2012,6.5
17,1.64865862558738,1.69561560867515,5.2,5.45,"SC15","1","232227",2013,6.7
18,1.69561560867515,1.74221902366792,5.45,5.71,"SC15","1","232227",2014,7
19,1.74221902366792,1.67335123817775,5.71,5.33,"SC15","1","232227",2015,6.8
20,1.67335123817775,1.55180879959746,5.33,4.72,"SC15","1","232227",2016,7.3
7,NA,1.25276296849537,NA,3.5,"SC15","1","232234",2003,2.8
8,1.25276296849537,1.22377543162212,3.5,3.4,"SC15","1","232234",2004,2.9
9,1.22377543162212,1.32175583998232,3.4,3.75,"SC15","1","232234",2005,3
10,1.32175583998232,1.34807314829969,3.75,3.85,"SC15","1","232234",2006,3.1
11,1.34807314829969,1.24415459395877,3.85,3.47,"SC15","1","232234",2007,3.4
12,1.24415459395877,1.24415459395877,3.47,3.47,"SC15","1","232234",2008,3.6
13,1.24415459395877,1.28093384546206,3.47,3.6,"SC15","1","232234",2009,3.7
14,1.28093384546206,1.19392246847243,3.6,3.3,"SC15","1","232234",2010,4
15,1.19392246847243,1.41098697371026,3.3,4.1,"SC15","1","232234",2011,4.4
16,1.41098697371026,1.50407739677627,4.1,4.5,"SC15","1","232234",2012,4.3
17,1.50407739677627,1.45161382724053,4.5,4.27,"SC15","1","232234",2013,4.5
18,1.45161382724053,1.49514876603197,4.27,4.46,"SC15","1","232234",2014,4.5
19,1.49514876603197,1.3609765531356,4.46,3.9,"SC15","1","232234",2015,4.6
20,1.3609765531356,0.72270598280149,3.9,2.06,"SC15","1","232234",2016,4.5
7,NA,1.28093384546206,NA,3.6,"SC15","1","232258",2003,4.2
