UID, Año,Plot,Einicial,Ecenso,Trans,Cuadro,Sample,Categoría,Etiqueta,Especie,X,Y,Supv,Altura,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DB10,DB11,DB12,DB13,DB14,DB15,DB16,DB17,DB18,DB19,DB20,DB21,DB22,DB23,DB24,DB min,DB max,AB soto (m2/1ha),AB soto (cm2/1ha),AB soto (cm2),Sample (m2),Densidad soto sitio (32m2),Regen,LF,Observaciones
SS14-426893,2006,14,1,4,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,1,1.9,1.287,0.765,,,,,,,,,,,,,,,,,,,,,,,0.765,1.287,0.055016994083836,550.169940838356,1.76054381068274,32,1,R,T,
SS14-426893,2007,14,1,5,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,1,2.25,1.628,1.256,,,,,,,,,,,,,,,,,,,,,,,1.256,1.628,0.103768768843479,1037.68768843479,3.32060060299134,32,1,R,T,
SS14-426893,2008,14,1,6,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2009,14,1,7,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2010,14,1,8,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2011,14,1,9,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2012,14,1,10,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2013,14,1,11,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426893,2014,14,1,12,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426893,2015,14,1,12,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426893,2016,14,1,12,3,6,32,<1,220,Mimosa eurycarpa,0.7,13.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-428828,2004,14,1,2,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,0.9,0.74,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.74,0.013440126071139,134.401260711388,0.430084034276443,32,1,S,T,
SS14-428828,2005,14,1,3,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,1.5,0.93,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.93,0.021227839735077,212.278397350767,0.679290871522453,32,1,S,T,
SS14-428828,2006,14,1,4,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,1.33,0.915,,,,,,,,,,,,,,,,,,,,,,,,0.915,0.915,0.020548593042201,205.485930422009,0.657554977350429,32,1,S,T,
SS14-428828,2007,14,1,5,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,1.62,1.106,,,,,,,,,,,,,,,,,,,,,,,,1.106,1.106,0.030022728368801,300.227283688013,0.960727307801641,32,1,S,T,
SS14-428828,2008,14,1,6,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,1.62,1.1,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,0.029697868053466,296.97868053466,0.950331777710912,32,1,,T,
SS14-428828,2009,14,1,7,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,1,2.39,1.1,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,0.029697868053466,296.97868053466,0.950331777710912,32,1,,T,
SS14-428828,2010,14,1,8,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-428828,2011,14,1,9,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-428828,2012,14,1,10,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-428828,2013,14,1,11,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-428828,2014,14,1,12,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-428828,2015,14,1,12,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-428828,2016,14,1,12,3,6,32,<1,411,Mimosa eurycarpa,0.55,14.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426930,2003,14,1,1,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,1,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.008835729338221,88.3572933822129,0.282743338823081,32,1,S,T,un solo tallo con un rebrote chico
SS14-426930,2004,14,1,2,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,1,1.6,1.36,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.36,0.045396013844373,453.960138443725,1.45267244301992,32,1,S,T,
SS14-426930,2005,14,1,3,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,1,1.94,1.32,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,0.042764929996991,427.649299969911,1.36847775990371,32,1,S,T,
SS14-426930,2006,14,1,4,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2007,14,1,5,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2008,14,1,6,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2009,14,1,7,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2010,14,1,8,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2011,14,1,9,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2012,14,1,10,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2013,14,1,11,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426930,2014,14,1,12,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Muerta
SS14-426930,2015,14,1,12,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Muerta
SS14-426930,2016,14,1,12,4,7,32,<1,224,Mimosa eurycarpa,0.66,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-450645,2003,14,1,1,4,7,32,<1,225,Mimosa eurycarpa,0.84,3.58,1,1.03,1.06,0.7,0.69,0.75,0.49,,,,,,,,,,,,,,,,,,,,0.49,1.06,0.070987722124826,709.877221248262,2.27160710799444,32,1,R,T,
SS14-450645,2004,14,1,2,4,7,32,<1,225,Mimosa eurycarpa,0.84,3.58,1,1.62,1.5,1.24,0.94,0.7,0.96,,,,,,,,,,,,,,,,,,,,0.7,1.5,0.149294373384812,1492.94373384812,4.777419948314,32,1,R,T,
SS14-450645,2005,14,1,3,4,7,32,<1,225,Mimosa eurycarpa,0.84,3.58,1,2.25,1.9,0.98,1.8,1.23,,,,,,,,,,,,,,,,,,,,,0.98,1.9,0.228828209275107,2288.28209275107,7.32250269680343,32,1,R,T,
SS14-450652,2003,14,1,1,4,7,32,<1,226,Mimosa eurycarpa,0.5,3.95,1,0.93,1.36,1.28,0.84,0.43,0.54,0.27,0.7,0.78,0.74,0.55,0.65,1.28,,,,,,,,,,,,,0.27,1.36,0.214816215166245,2148.16215166245,6.87411888531983,32,1,R,T,
SS14-450652,2004,14,1,2,4,7,32,<1,226,Mimosa eurycarpa,0.5,3.95,1,1.96,1.41,0.38,1.5,0.73,1.32,0.7,1.23,1.21,0.73,0.53,0.86,,,,,,,,,,,,,,0.38,1.5,0.286626150993377,2866.26150993377,9.17203683178808,32,1,R,T,Dap 1.05mto
SS14-427067,2003,14,1,1,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.07,1.33,0.61,0.62,,,,,,,,,,,,,,,,,,,,,,0.61,1.33,0.061982641307622,619.826413076224,1.98344452184392,32,1,R,T,
SS14-427067,2004,14,1,2,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.84,2.2,0.95,0.85,,,,,,,,,,,,,,,,,,,,,,0.85,2.2,0.158674972698891,1586.74972698891,5.0775991263645,32,1,R,T,
SS14-427067,2005,14,1,3,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.6,1.09,1.13,2.43,,,,,,,,,,,,,,,,,,,,,,1.09,2.43,0.205428252744384,2054.28252744384,6.5737040878203,32,1,R,T,
SS14-427067,2006,14,1,4,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.65,2.437,1.14,0.984,,,,,,,,,,,,,,,,,,,,,,0.984,2.437,0.201425790072633,2014.25790072633,6.44562528232426,32,1,R,T,
SS14-427067,2007,14,1,5,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.73,1.2,1.07,2.4,,,,,,,,,,,,,,,,,,,,,,1.07,2.4,0.20481466042923,2048.1466042923,6.55406913373537,32,1,R,T,
SS14-427067,2008,14,1,6,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,1.73,2.3,1.1,0,,,,,,,,,,,,,,,,,,,,,,0,2.3,0.159534001940107,1595.34001940107,5.10508806208341,32,1,R,T,
SS14-427067,2009,14,1,7,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,1,2.57,2.2,1.2,0,,,,,,,,,,,,,,,,,,,,,,0,2.2,0.154134389566749,1541.34389566749,4.93230046613598,32,1,R,T,
SS14-427067,2010,14,1,8,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,
SS14-427067,2011,14,1,9,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,
SS14-427067,2012,14,1,10,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,
SS14-427067,2013,14,1,11,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,
SS14-427067,2014,14,1,12,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427067,2015,14,1,12,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427067,2016,14,1,12,4,7,32,<1,241,Mimosa eurycarpa,1.53,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427074,2003,14,1,1,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,0.94,0.73,0.59,0.55,,,,,,,,,,,,,,,,,,,,,,0.55,0.73,0.029047460199403,290.474601994025,0.92951872638088,32,1,R,T,
SS14-427074,2004,14,1,2,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.6,1.06,0.67,0.88,,,,,,,,,,,,,,,,,,,,,,0.67,1.06,0.057601592177421,576.01592177421,1.84325094967747,32,1,R,T,
SS14-427074,2005,14,1,3,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.75,0.84,1.28,1.05,,,,,,,,,,,,,,,,,,,,,,0.84,1.28,0.084589836567166,845.898365671658,2.70687477014931,32,1,R,T,
SS14-427074,2006,14,1,4,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.85,1.14,0.958,0.79,,,,,,,,,,,,,,,,,,,,,,0.79,1.14,0.069740018967499,697.40018967499,2.23168060695997,32,1,R,T,
SS14-427074,2007,14,1,5,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.92,1.204,0.922,1.078,,,,,,,,,,,,,,,,,,,,,,0.922,1.204,0.084964962364959,849.649623649585,2.71887879567867,32,1,R,T,
SS14-427074,2008,14,1,6,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.92,1.95,1.1,0.9,,,,,,,,,,,,,,,,,,,,,,0.9,1.95,0.142905650199426,1429.05650199426,4.57298080638164,32,1,R,T,
SS14-427074,2009,14,1,7,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,2.14,0.4,1.2,1.25,2,,,,,,,,,,,,,,,,,,,,,0.4,2,0.175794198291694,1757.94198291695,5.62541434533422,32,1,R,T,
SS14-427074,2010,14,1,8,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,1,1.6,0.41,0.88,0.5,1.69,1.75,1.71,1.57,0,0.39,1.28,0.38,2,1.15,0.44,,,,,,,,,,,0,2,0.489673665554963,4896.73665554963,15.6695572977588,32,1,R,T,
SS14-427074,2011,14,1,9,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,revisar si está muerta
SS14-427074,2012,14,1,10,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,revisar si está muerta
SS14-427074,2013,14,1,11,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,R,T,revisar si está muerta
SS14-427074,2014,14,1,12,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,revisar si está muerta
SS14-427074,2015,14,1,12,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,revisar si está muerta
SS14-427074,2016,14,1,12,4,7,32,<1,242,Mimosa eurycarpa,1.91,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427081,2003,14,1,1,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,0.87,0.61,0.49,0.57,,,,,,,,,,,,,,,,,,,,,,0.49,0.61,0.022999894341242,229.998943412421,0.735996618919749,32,1,R,T,
SS14-427081,2004,14,1,2,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,1.73,0.81,0.63,0.53,0.79,,,,,,,,,,,,,,,,,,,,,0.53,0.81,0.048056550122881,480.565501228814,1.5378096039322,32,1,R,T,dap .79 nvo
SS14-427081,2005,14,1,3,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,1.55,0.86,0.78,0.89,,,,,,,,,,,,,,,,,,,,,,0.78,0.89,0.052525956546465,525.25956546465,1.68083060948688,32,1,R,T,
SS14-427081,2006,14,1,4,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,1.58,0.826,0.828,1.123,,,,,,,,,,,,,,,,,,,,,,0.826,1.123,0.064525097881003,645.250978810029,2.06480313219209,32,1,R,T,
SS14-427081,2007,14,1,5,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,1.46,0.76,1,0.74,,,,,,,,,,,,,,,,,,,,,,0.74,1,0.052160255526633,521.60255526633,1.66912817685226,32,1,R,T,
SS14-427081,2008,14,1,6,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,1,1.46,1.1,1.6,0.8,0.8,0.5,,,,,,,,,,,,,,,,,,,,0.5,1.6,0.130081570812702,1300.81570812702,4.16261026600648,32,1,,T,
SS14-427081,2009,14,1,7,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427081,2010,14,1,8,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427081,2011,14,1,9,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427081,2012,14,1,10,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427081,2013,14,1,11,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,"Buscar muy bien, que le pasó? Murió? Dosel? Se olvidó?"
SS14-427081,2014,14,1,12,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,"Muerta. Buscar muy bien, que le pasó? Murió? Dosel? Se olvidó?"
SS14-427081,2015,14,1,12,4,7,32,<1,243,Mimosa eurycarpa,1.93,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,"Muerta. Buscar muy bien, que le pasó? Murió? Dosel? Se olvidó?"
SS14-450669,2003,14,1,1,4,7,32,<1,244,Mimosa eurycarpa,1.6,4.65,1,1.07,1.27,1.24,0.69,0.49,0.65,,,,,,,,,,,,,,,,,,,,0.49,1.27,0.105272806326385,1052.72806326385,3.36872980244433,32,1,R,T,
SS14-450669,2004,14,1,2,4,7,32,<1,244,Mimosa eurycarpa,1.6,4.65,1,1.78,1.69,0.72,0.9,0.72,1.05,,,,,,,,,,,,,,,,,,,,0.72,1.69,0.142485953055861,1424.85953055861,4.55955049778755,32,1,R,T,
SS14-450676,2003,14,1,1,4,7,32,<1,247,Mimosa eurycarpa,1.75,3.73,1,0.98,1.38,1.24,0.89,0.87,0.61,,,,,,,,,,,,,,,,,,,,0.61,1.38,0.131630277816152,1316.30277816152,4.21216889011686,32,1,R,T,
SS14-450676,2004,14,1,2,4,7,32,<1,247,Mimosa eurycarpa,1.75,3.73,1,1.8,1.7,1.6,1.21,0.92,0.79,,,,,,,,,,,,,,,,,,,,0.79,1.7,0.205789045025695,2057.89045025695,6.58524944082224,32,1,R,T,
SS14-429375,2004,14,1,2,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,1,0.96,0.26,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.26,0.001659153620177,16.5915362017711,0.053092915845668,32,1,S,T,
SS14-429375,2005,14,1,3,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,1,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.36,0.00318086256176,31.8086256175967,0.101787601976309,32,1,S,T,
SS14-429375,2006,14,1,4,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-429375,2007,14,1,5,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-429375,2008,14,1,6,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2009,14,1,7,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2010,14,1,8,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2011,14,1,9,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2012,14,1,10,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2013,14,1,11,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429375,2014,14,1,12,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429375,2015,14,1,12,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429375,2016,14,1,12,4,7,32,<1,475,Mimosa eurycarpa,1.37,4.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429757,2005,14,1,3,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,1,1.38,0.6,0.41,0.42,,,,,,,,,,,,,,,,,,,,,,0.41,0.6,0.017291031441047,172.91031441047,0.553313006113502,32,1,rr,T,
SS14-429757,2006,14,1,4,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,1,0.88,0.367,0.538,0.37,,,,,,,,,,,,,,,,,,,,,,0.367,0.538,0.013769821493918,137.698214939175,0.440634287805361,32,1,rr,T,
SS14-429757,2007,14,1,5,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,rr,T,
SS14-429757,2008,14,1,6,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429757,2009,14,1,7,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429757,2010,14,1,8,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429757,2011,14,1,9,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429757,2012,14,1,10,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,no se encontró en esas coord.
SS14-429757,2013,14,1,11,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,no se encontró en esas coord.
SS14-429757,2014,14,1,12,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,no se encontró en esas coord.
SS14-429757,2015,14,1,12,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,no se encontró en esas coord.
SS14-429757,2016,14,1,12,4,7,32,<1,546,Mimosa eurycarpa,1.05,3.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-418546,2003,14,1,1,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,1.24,1.23,0.96,0.97,0.57,,,,,,,,,,,,,,,,,,,,,0.57,1.23,0.090819025750612,908.190257506118,2.90620882401958,32,1,R,T,
SS14-418546,2004,14,1,2,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,1.62,2.01,1.29,1.21,,,,,,,,,,,,,,,,,,,,,,1.21,2.01,0.17593655170881,1759.3655170881,5.62996965468193,32,1,R,T,Un dap mto
SS14-418546,2005,14,1,3,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,2.1,2.12,1.56,1.53,,,,,,,,,,,,,,,,,,,,,,1.53,2.12,0.227493032397332,2274.93032397332,7.27977703671461,32,1,R,T,ya c/1 cm dap
SS14-418546,2006,14,1,4,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,2.14,1.677,2.043,1.49,,,,,,,,,,,,,,,,,,,,,,1.49,2.043,0.225956057278948,2259.56057278948,7.23059383292633,32,1,R,T,ya c/1 cm dap
SS14-418546,2007,14,1,5,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,2.42,2.556,1.588,1.638,,,,,,,,,,,,,,,,,,,,,,1.588,2.556,0.288091998490588,2880.91998490588,9.21894395169883,32,1,R,T,ya c 1 cm dap?
SS14-418546,2008,14,1,6,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,2.42,2.556,1.588,1.638,,,,,,,,,,,,,,,,,,,,,,1.588,2.556,0.288091998490588,2880.91998490588,9.21894395169883,32,1,R,T,
SS14-418546,2009,14,1,7,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,3.1,2.2,2.25,2.3,,,,,,,,,,,,,,,,,,,,,,2.2,2.3,0.372880049919242,3728.80049919242,11.9321615974157,32,1,R,T,
SS14-418546,2010,14,1,8,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,3.2,2.42,2.25,3.57,,,,,,,,,,,,,,,,,,,,,,2.25,3.57,0.580797033093892,5807.97033093892,18.5855050590045,32,1,R,T,
SS14-418546,2011,14,1,9,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,,R,T,según mide más de 5. no se le midió nada en 2011. Medir y revisar
SS14-418546,2012,14,1,10,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,3.55,2.1,2.3,3.9,,,,,,,,,,,,,,,,,,,,,,2.1,3.9,0.611383382819701,6113.83382819701,19.5642682502304,32,,R,T,
SS14-418546,2013,14,1,11,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,1,3.74,4.1,1.9,1.7,,,,,,,,,,,,,,,,,,,,,,1.7,4.1,0.572113474649829,5721.13474649829,18.3076311887945,32,,R,T,
SS14-418546,2014,14,1,12,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-418546,2015,14,1,12,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-418546,2016,14,1,14,4,8,32,<1,254,Mimosa eurycarpa,0.7,15.6,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque.
SS14-427258,2003,14,1,1,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,0.66,0.6,0.21,0.73,0.42,,,,,,,,,,,,,,,,,,,,,0.21,0.73,0.02732694734771,273.2694734771,0.874462315126719,32,1,R,T,coord estimada. ilegible en hj de campo
