"Age","ln.h1","ln.h2","h1","h2","plot","sup","id","Census"
17,1.71379792775834,1.71199450075919,5.55,5.54,4,1,"pABEi73q3",2010
18,1.71199450075919,1.80828877117927,5.54,6.1,4,1,"pABEi73q3",2011
19,1.80828877117927,1.92278773163446,6.1,6.84,4,1,"pABEi73q3",2012
20,1.92278773163446,1.88858365386359,6.84,6.61,4,1,"pABEi73q3",2013
21,1.88858365386359,2.02946317187359,6.61,7.61,4,1,"pABEi73q3",2014
22,2.02946317187359,2.01490302054226,7.61,7.5,4,1,"pABEi73q3",2015
23,2.01490302054226,1.90210752639692,7.5,6.7,4,1,"pABEi73q3",2016
10,NA,1.31103187661934,NA,3.71,4,1,"pABEi78q3",2003
11,1.31103187661934,1.37371557891303,3.71,3.95,4,1,"pABEi78q3",2004
12,1.37371557891303,1.43508452528932,3.95,4.2,4,1,"pABEi78q3",2005
13,1.43508452528932,1.4747630091075,4.2,4.37,4,1,"pABEi78q3",2006
14,1.4747630091075,1.37371557891303,4.37,3.95,4,1,"pABEi78q3",2007
15,1.37371557891303,1.43508452528932,3.95,4.2,4,1,"pABEi78q3",2008
16,1.43508452528932,1.41098697371026,4.2,4.1,4,1,"pABEi78q3",2009
17,1.41098697371026,1.33500106673234,4.1,3.8,4,1,"pABEi78q3",2010
18,1.33500106673234,1.54756250871601,3.8,4.7,4,1,"pABEi78q3",2011
19,1.54756250871601,1.31640823365572,4.7,3.73,4,1,"pABEi78q3",2012
20,1.31640823365572,NA,3.73,NA,4,0,"pABEi78q3",2013
10,NA,1.42310833424261,NA,4.15,4,1,"pABEi79q3",2003
11,1.42310833424261,1.47017584510059,4.15,4.35,4,1,"pABEi79q3",2004
12,1.47017584510059,1.55814461804655,4.35,4.75,4,1,"pABEi79q3",2005
13,1.55814461804655,1.57897870494939,4.75,4.85,4,1,"pABEi79q3",2006
14,1.57897870494939,1.48160454092422,4.85,4.4,4,1,"pABEi79q3",2007
15,1.48160454092422,1.52605630349505,4.4,4.6,4,1,"pABEi79q3",2008
16,1.52605630349505,1.55603713570699,4.6,4.74,4,1,"pABEi79q3",2009
17,1.55603713570699,1.6094379124341,4.74,5,4,1,"pABEi79q3",2010
18,1.6094379124341,1.43508452528932,5,4.2,4,1,"pABEi79q3",2011
19,1.43508452528932,NA,4.2,NA,4,0,"pABEi79q3",2012
10,NA,1.28647402583768,NA,3.62,4,1,"pABEi80q3",2003
11,1.28647402583768,1.32175583998232,3.62,3.75,4,1,"pABEi80q3",2004
12,1.32175583998232,1.39871688111845,3.75,4.05,4,1,"pABEi80q3",2005
13,1.39871688111845,1.37371557891303,4.05,3.95,4,1,"pABEi80q3",2006
14,1.37371557891303,1.2947271675944,3.95,3.65,4,1,"pABEi80q3",2007
15,1.2947271675944,1.33500106673234,3.65,3.8,4,1,"pABEi80q3",2008
16,1.33500106673234,1.50407739677627,3.8,4.5,4,1,"pABEi80q3",2009
17,1.50407739677627,1.7404661748405,4.5,5.7,4,1,"pABEi80q3",2010
18,1.7404661748405,1.68639895357023,5.7,5.4,4,1,"pABEi80q3",2011
19,1.68639895357023,1.50185270175416,5.4,4.49,4,1,"pABEi80q3",2012
20,1.50185270175416,1.41342302850814,4.49,4.11,4,1,"pABEi80q3",2013
21,1.41342302850814,1.41585316336144,4.11,4.12,4,1,"pABEi80q3",2014
22,1.41585316336144,1.38629436111989,4.12,4,4,1,"pABEi80q3",2015
23,1.38629436111989,1.34807314829969,4,3.85,4,1,"pABEi80q3",2016
10,NA,1.56234630490025,NA,4.77,4,1,"pABEi84q2",2003
11,1.56234630490025,1.57897870494939,4.77,4.85,4,1,"pABEi84q2",2004
12,1.57897870494939,1.67709656090792,4.85,5.35,4,1,"pABEi84q2",2005
13,1.67709656090792,1.70474809223843,5.35,5.5,4,1,"pABEi84q2",2006
14,1.70474809223843,1.62924053973028,5.5,5.1,4,1,"pABEi84q2",2007
15,1.62924053973028,1.7227665977411,5.1,5.6,4,1,"pABEi84q2",2008
16,1.7227665977411,1.7404661748405,5.6,5.7,4,1,"pABEi84q2",2009
17,1.7404661748405,1.7227665977411,5.7,5.6,4,1,"pABEi84q2",2010
18,1.7227665977411,1.64865862558738,5.6,5.2,4,1,"pABEi84q2",2011
19,1.64865862558738,1.63315443905142,5.2,5.12,4,1,"pABEi84q2",2012
20,1.63315443905142,1.44220199305819,5.12,4.23,4,1,"pABEi84q2",2013
21,1.44220199305819,1.42069578783722,4.23,4.14,4,1,"pABEi84q2",2014
22,1.42069578783722,1.25276296849537,4.14,3.5,4,1,"pABEi84q2",2015
23,1.25276296849537,0.896088024556636,3.5,2.45,4,1,"pABEi84q2",2016
21,NA,1.78002421300963,NA,5.93,4,1,"pABEi916q1",2014
22,1.78002421300963,1.68639895357023,5.93,5.4,4,1,"pABEi916q1",2015
23,1.68639895357023,1.67896397508271,5.4,5.36,4,1,"pABEi916q1",2016
10,NA,1.6094379124341,NA,5,4,1,"pABEi92q1",2003
11,1.6094379124341,1.63510565918268,5,5.13,4,1,"pABEi92q1",2004
12,1.63510565918268,1.79175946922805,5.13,6,4,1,"pABEi92q1",2005
13,1.79175946922805,1.68639895357023,6,5.4,4,1,"pABEi92q1",2006
14,1.68639895357023,1.58923520511658,5.4,4.9,4,1,"pABEi92q1",2007
15,1.58923520511658,1.66770682055808,4.9,5.3,4,1,"pABEi92q1",2008
16,1.66770682055808,1.62924053973028,5.3,5.1,4,1,"pABEi92q1",2009
17,1.62924053973028,1.7227665977411,5.1,5.6,4,1,"pABEi92q1",2010
18,1.7227665977411,1.70474809223843,5.6,5.5,4,1,"pABEi92q1",2011
19,1.70474809223843,1.67335123817775,5.5,5.33,4,1,"pABEi92q1",2012
20,1.67335123817775,1.67896397508271,5.33,5.36,4,1,"pABEi92q1",2013
21,1.67896397508271,1.28093384546206,5.36,3.6,4,1,"pABEi92q1",2014
22,1.28093384546206,1.38629436111989,3.6,4,4,1,"pABEi92q1",2015
23,1.38629436111989,1.09861228866811,4,3,4,1,"pABEi92q1",2016
10,NA,1.46325540225602,NA,4.32,4,1,"pABEi94q4",2003
11,1.46325540225602,1.48160454092422,4.32,4.4,4,1,"pABEi94q4",2004
12,1.48160454092422,1.53686721959926,4.4,4.65,4,1,"pABEi94q4",2005
13,1.53686721959926,1.58923520511658,4.65,4.9,4,1,"pABEi94q4",2006
14,1.58923520511658,1.48613969608961,4.9,4.42,4,1,"pABEi94q4",2007
15,1.48613969608961,1.49290409617815,4.42,4.45,4,1,"pABEi94q4",2008
16,1.49290409617815,1.56861591791385,4.45,4.8,4,1,"pABEi94q4",2009
17,1.56861591791385,1.55814461804655,4.8,4.75,4,1,"pABEi94q4",2010
18,1.55814461804655,1.56861591791385,4.75,4.8,4,1,"pABEi94q4",2011
19,1.56861591791385,1.61342993370364,4.8,5.02,4,1,"pABEi94q4",2012
20,1.61342993370364,1.16315080980568,5.02,3.2,4,1,"pABEi94q4",2013
21,1.16315080980568,0.940007258491471,3.2,2.56,4,1,"pABEi94q4",2014
22,0.940007258491471,1.09861228866811,2.56,3,4,1,"pABEi94q4",2015
23,1.09861228866811,0.678033542749897,3,1.97,4,1,"pABEi94q4",2016
10,NA,1.37624402526639,NA,3.96,4,1,"pABEi95q4",2003
11,1.37624402526639,1.50407739677627,3.96,4.5,4,1,"pABEi95q4",2004
12,1.50407739677627,1.49065437644413,4.5,4.44,4,1,"pABEi95q4",2005
13,1.49065437644413,1.7404661748405,4.44,5.7,4,1,"pABEi95q4",2006
14,1.7404661748405,1.45861502269952,5.7,4.3,4,1,"pABEi95q4",2007
15,1.45861502269952,1.45861502269952,4.3,4.3,4,1,"pABEi95q4",2008
16,1.45861502269952,1.52605630349505,4.3,4.6,4,0,"pABEi95q4",2009
10,NA,1.27256559579155,NA,3.57,4,1,"pABEi97q4",2003
11,1.27256559579155,1.58923520511658,3.57,4.9,4,1,"pABEi97q4",2004
12,1.58923520511658,1.40609698841607,4.9,4.08,4,1,"pABEi97q4",2005
13,1.40609698841607,1.49290409617815,4.08,4.45,4,1,"pABEi97q4",2006
14,1.49290409617815,1.30833281965018,4.45,3.7,4,1,"pABEi97q4",2007
15,1.30833281965018,1.30833281965018,3.7,3.7,4,1,"pABEi97q4",2008
16,1.30833281965018,1.3609765531356,3.7,3.9,4,1,"pABEi97q4",2009
17,1.3609765531356,NA,3.9,NA,4,0,"pABEi97q4",2010
10,NA,1.51732262352629,NA,4.56,4,1,"pABEi98q4",2003
11,1.51732262352629,1.53901544813755,4.56,4.66,4,1,"pABEi98q4",2004
12,1.53901544813755,1.50407739677627,4.66,4.5,4,1,"pABEi98q4",2005
13,1.50407739677627,1.64865862558738,4.5,5.2,4,1,"pABEi98q4",2006
14,1.64865862558738,1.49290409617815,5.2,4.45,4,1,"pABEi98q4",2007
15,1.49290409617815,1.58923520511658,4.45,4.9,4,1,"pABEi98q4",2008
16,1.58923520511658,1.68639895357023,4.9,5.4,4,1,"pABEi98q4",2009
17,1.68639895357023,1.73165554515835,5.4,5.65,4,1,"pABEi98q4",2010
18,1.73165554515835,1.7404661748405,5.65,5.7,4,1,"pABEi98q4",2011
19,1.7404661748405,1.8099267731835,5.7,6.11,4,1,"pABEi98q4",2012
20,1.8099267731835,1.71379792775834,6.11,5.55,4,1,"pABEi98q4",2013
21,1.71379792775834,1.70474809223843,5.55,5.5,4,1,"pABEi98q4",2014
22,1.70474809223843,1.64865862558738,5.5,5.2,4,1,"pABEi98q4",2015
23,1.64865862558738,1.2947271675944,5.2,3.65,4,1,"pABEi98q4",2016
10,NA,1.12167756159911,NA,3.07,4,1,"pABEi99q4",2003
11,1.12167756159911,1.28923264827676,3.07,3.63,4,1,"pABEi99q4",2004
12,1.28923264827676,0.76080582903376,3.63,2.14,4,1,"pABEi99q4",2005
13,0.76080582903376,1.26694760348732,2.14,3.55,4,1,"pABEi99q4",2006
14,1.26694760348732,NA,3.55,NA,4,0,"pABEi99q4",2007
15,NA,1.32175583998232,NA,3.75,4,1,"pABEiE1q4",2008
16,1.32175583998232,1.58923520511658,3.75,4.9,4,1,"pABEiE1q4",2009
17,1.58923520511658,1.6094379124341,4.9,5,4,1,"pABEiE1q4",2010
18,1.6094379124341,1.70474809223843,5,5.5,4,1,"pABEiE1q4",2011
19,1.70474809223843,1.53686721959926,5.5,4.65,4,1,"pABEiE1q4",2012
20,1.53686721959926,1.32707500145992,4.65,3.77,4,1,"pABEiE1q4",2013
21,1.32707500145992,1.04027671165515,3.77,2.83,4,1,"pABEiE1q4",2014
22,1.04027671165515,1.19392246847243,2.83,3.3,4,1,"pABEiE1q4",2015
23,1.19392246847243,NA,3.3,NA,4,0,"pABEiE1q4",2016
15,NA,1.61938824328727,NA,5.05,4,1,"pABEiE2q4",2008
16,1.61938824328727,1.7509374747078,5.05,5.76,4,1,"pABEiE2q4",2009
17,1.7509374747078,1.56861591791385,5.76,4.8,4,1,"pABEiE2q4",2010
18,1.56861591791385,1.3609765531356,4.8,3.9,4,1,"pABEiE2q4",2011
19,1.3609765531356,1.43508452528932,3.9,4.2,4,1,"pABEiE2q4",2012
20,1.43508452528932,0.904218150639886,4.2,2.47,4,1,"pABEiE2q4",2013
21,0.904218150639886,1.16627093714192,2.47,3.21,4,1,"pABEiE2q4",2014
22,1.16627093714192,1.1314021114911,3.21,3.1,4,1,"pABEiE2q4",2015
23,1.1314021114911,NA,3.1,NA,4,0,"pABEiE2q4",2016
16,NA,1.54756250871601,NA,4.7,4,1,"pABEiG1q4",2009
17,1.54756250871601,1.25276296849537,4.7,3.5,4,1,"pABEiG1q4",2010
18,1.25276296849537,1.6094379124341,3.5,5,4,1,"pABEiG1q4",2011
19,1.6094379124341,1.4747630091075,5,4.37,4,1,"pABEiG1q4",2012
20,1.4747630091075,1.6094379124341,4.37,5,4,1,"pABEiG1q4",2013
21,1.6094379124341,1.71739505393919,5,5.57,4,1,"pABEiG1q4",2014
22,1.71739505393919,1.63899671467564,5.57,5.15,4,1,"pABEiG1q4",2015
23,1.63899671467564,NA,5.15,NA,4,0,"pABEiG1q4",2016
16,NA,1.65249740189455,NA,5.22,4,1,"pABEiG97q3",2009
17,1.65249740189455,1.71379792775834,5.22,5.55,4,1,"pABEiG97q3",2010
18,1.71379792775834,1.90210752639692,5.55,6.7,4,1,"pABEiG97q3",2011
19,1.90210752639692,1.8229350866965,6.7,6.19,4,1,"pABEiG97q3",2012
20,1.8229350866965,1.79009141212736,6.19,5.99,4,1,"pABEiG97q3",2013
21,1.79009141212736,1.90805992492422,5.99,6.74,4,1,"pABEiG97q3",2014
22,1.90805992492422,1.87180217690159,6.74,6.5,4,1,"pABEiG97q3",2015
23,1.87180217690159,1.8229350866965,6.5,6.19,4,1,"pABEiG97q3",2016
18,NA,1.6094379124341,NA,5,4,1,"pABEiG98q3",2011
19,1.6094379124341,1.61541998411165,5,5.03,4,1,"pABEiG98q3",2012
20,1.61541998411165,1.61938824328727,5.03,5.05,4,1,"pABEiG98q3",2013
21,1.61938824328727,1.49065437644413,5.05,4.44,4,1,"pABEiG98q3",2014
22,1.49065437644413,1.38629436111989,4.44,4,4,1,"pABEiG98q3",2015
23,1.38629436111989,1.3609765531356,4,3.9,4,1,"pABEiG98q3",2016
16,NA,1.62924053973028,NA,5.1,4,1,"pABEiG99q3",2009
17,1.62924053973028,1.7404661748405,5.1,5.7,4,1,"pABEiG99q3",2010
18,1.7404661748405,1.7404661748405,5.7,5.7,4,1,"pABEiG99q3",2011
19,1.7404661748405,1.7281094421516,5.7,5.63,4,1,"pABEiG99q3",2012
20,1.7281094421516,1.68639895357023,5.63,5.4,4,1,"pABEiG99q3",2013
21,1.68639895357023,1.44220199305819,5.4,4.23,4,1,"pABEiG99q3",2014
22,1.44220199305819,1.50407739677627,4.23,4.5,4,1,"pABEiG99q3",2015
23,1.50407739677627,1.30833281965018,4.5,3.7,4,1,"pABEiG99q3",2016
10,NA,1.69561560867515,NA,5.45,4,1,"pABEiR11q4",2003
11,1.69561560867515,1.84213567655312,5.45,6.31,4,1,"pABEiR11q4",2004
12,1.84213567655312,1.88706964903238,6.31,6.6,4,1,"pABEiR11q4",2005
13,1.88706964903238,1.90954250488444,6.6,6.75,4,1,"pABEiR11q4",2006
14,1.90954250488444,1.79175946922805,6.75,6,4,1,"pABEiR11q4",2007
15,1.79175946922805,1.87180217690159,6,6.5,4,1,"pABEiR11q4",2008
16,1.87180217690159,1.82454929205105,6.5,6.2,4,1,"pABEiR11q4",2009
17,1.82454929205105,1.71739505393919,6.2,5.57,4,1,"pABEiR11q4",2010
18,1.71739505393919,1.88706964903238,5.57,6.6,4,1,"pABEiR11q4",2011
19,1.88706964903238,1.7404661748405,6.6,5.7,4,1,"pABEiR11q4",2012
20,1.7404661748405,1.41098697371026,5.7,4.1,4,1,"pABEiR11q4",2013
21,1.41098697371026,1.8196988379173,4.1,6.17,4,1,"pABEiR11q4",2014
22,1.8196988379173,1.62924053973028,6.17,5.1,4,1,"pABEiR11q4",2015
23,1.62924053973028,1.50407739677627,5.1,4.5,4,1,"pABEiR11q4",2016
19,NA,1.65822807660353,NA,5.25,4,1,"pABEiR15q3",2012
20,1.65822807660353,1.68639895357023,5.25,5.4,4,1,"pABEiR15q3",2013
21,1.68639895357023,1.3297240096315,5.4,3.78,4,1,"pABEiR15q3",2014
22,1.3297240096315,NA,3.78,NA,4,0,"pABEiR15q3",2015
19,NA,1.54756250871601,NA,4.7,4,1,"pABEiR2q2",2012
20,1.54756250871601,1.62136648329937,4.7,5.06,4,1,"pABEiR2q2",2013
21,1.62136648329937,1.34547236659964,5.06,3.84,4,1,"pABEiR2q2",2014
22,1.34547236659964,1.43508452528932,3.84,4.2,4,1,"pABEiR2q2",2015
23,1.43508452528932,1.30833281965018,4.2,3.7,4,1,"pABEiR2q2",2016
17,NA,1.77495235091167,NA,5.9,4,1,"pABEiR5q2",2010
18,1.77495235091167,1.77495235091167,5.9,5.9,4,1,"pABEiR5q2",2011
19,1.77495235091167,1.77833644889591,5.9,5.92,4,1,"pABEiR5q2",2012
20,1.77833644889591,1.63315443905142,5.92,5.12,4,1,"pABEiR5q2",2013
21,1.63315443905142,1.40118297361364,5.12,4.06,4,1,"pABEiR5q2",2014
22,1.40118297361364,1.38629436111989,4.06,4,4,1,"pABEiR5q2",2015
23,1.38629436111989,0.405465108108164,4,1.5,4,1,"pABEiR5q2",2016
11,NA,1.37118072330984,NA,3.94,7,1,"pBESi103q2",2003
12,1.37118072330984,1.53901544813755,3.94,4.66,7,1,"pBESi103q2",2004
13,1.53901544813755,1.57897870494939,4.66,4.85,7,1,"pBESi103q2",2005
14,1.57897870494939,1.70474809223843,4.85,5.5,7,1,"pBESi103q2",2006
15,1.70474809223843,1.6094379124341,5.5,5,7,1,"pBESi103q2",2007
16,1.6094379124341,1.62924053973028,5,5.1,7,1,"pBESi103q2",2008
17,1.62924053973028,1.6094379124341,5.1,5,7,1,"pBESi103q2",2009
18,1.6094379124341,1.62924053973028,5,5.1,7,1,"pBESi103q2",2010
11,NA,1.74919985480926,NA,5.75,7,1,"pBESi10q3",2003
12,1.74919985480926,1.79840401194672,5.75,6.04,7,1,"pBESi10q3",2004
13,1.79840401194672,1.83736998048011,6.04,6.28,7,1,"pBESi10q3",2005
14,1.83736998048011,1.80828877117927,6.28,6.1,7,1,"pBESi10q3",2006
15,1.80828877117927,1.81645208181843,6.1,6.15,7,1,"pBESi10q3",2007
16,1.81645208181843,1.85629799036563,6.15,6.4,7,1,"pBESi10q3",2008
17,1.85629799036563,1.79009141212736,6.4,5.99,7,1,"pBESi10q3",2009
18,1.79009141212736,1.85629799036563,5.99,6.4,7,1,"pBESi10q3",2010
11,NA,1.75785791755237,NA,5.8,7,1,"pBESi110q3",2003
12,1.75785791755237,1.78339121955754,5.8,5.95,7,1,"pBESi110q3",2004
13,1.78339121955754,1.7227665977411,5.95,5.6,7,1,"pBESi110q3",2005
14,1.7227665977411,1.81156209652423,5.6,6.12,7,1,"pBESi110q3",2006
15,1.81156209652423,1.81645208181843,6.12,6.15,7,1,"pBESi110q3",2007
16,1.81645208181843,1.87180217690159,6.15,6.5,7,1,"pBESi110q3",2008
17,1.87180217690159,1.62531126159039,6.5,5.08,7,1,"pBESi110q3",2009
18,1.62531126159039,1.68639895357023,5.08,5.4,7,1,"pBESi110q3",2010
11,NA,1.4655675420144,NA,4.33,7,1,"pBESi111q4",2003
12,1.4655675420144,1.52169899812609,4.33,4.58,7,1,"pBESi111q4",2004
13,1.52169899812609,1.44220199305819,4.58,4.23,7,1,"pBESi111q4",2005
14,1.44220199305819,1.4655675420144,4.23,4.33,7,1,"pBESi111q4",2006
15,1.4655675420144,1.50407739677627,4.33,4.5,7,1,"pBESi111q4",2007
16,1.50407739677627,1.64865862558738,4.5,5.2,7,1,"pBESi111q4",2008
17,1.64865862558738,1.62924053973028,5.2,5.1,7,1,"pBESi111q4",2009
18,1.62924053973028,1.7227665977411,5.1,5.6,7,1,"pBESi111q4",2010
11,NA,1.30019166206648,NA,3.67,7,1,"pBESi112q4",2003
12,1.30019166206648,1.33762918913861,3.67,3.81,7,1,"pBESi112q4",2004
13,1.33762918913861,1.68639895357023,3.81,5.4,7,1,"pBESi112q4",2005
14,1.68639895357023,0.854415328156068,5.4,2.35,7,1,"pBESi112q4",2006
15,0.854415328156068,1.02961941718116,2.35,2.8,7,1,"pBESi112q4",2007
16,1.02961941718116,1.06471073699243,2.8,2.9,7,1,"pBESi112q4",2008
17,1.06471073699243,1.28093384546206,2.9,3.6,7,1,"pBESi112q4",2009
18,1.28093384546206,1.3609765531356,3.6,3.9,7,1,"pBESi112q4",2010
11,NA,1.39376637595859,NA,4.03,7,1,"pBESi113q4",2003
12,1.39376637595859,1.48613969608961,4.03,4.42,7,1,"pBESi113q4",2004
13,1.48613969608961,1.57897870494939,4.42,4.85,7,1,"pBESi113q4",2005
14,1.57897870494939,1.43508452528932,4.85,4.2,7,1,"pBESi113q4",2006
15,1.43508452528932,1.3609765531356,4.2,3.9,7,1,"pBESi113q4",2007
16,1.3609765531356,1.38629436111989,3.9,4,7,1,"pBESi113q4",2008
17,1.38629436111989,1.56861591791385,4,4.8,7,1,"pBESi113q4",2009
18,1.56861591791385,1.54756250871601,4.8,4.7,7,1,"pBESi113q4",2010
11,NA,1.68639895357023,NA,5.4,7,1,"pBESi117q4",2003
12,1.68639895357023,1.71199450075919,5.4,5.54,7,1,"pBESi117q4",2004
13,1.71199450075919,1.63899671467564,5.54,5.15,7,1,"pBESi117q4",2005
14,1.63899671467564,1.71739505393919,5.15,5.57,7,1,"pBESi117q4",2006
15,1.71739505393919,1.65822807660353,5.57,5.25,7,1,"pBESi117q4",2007
16,1.65822807660353,1.58923520511658,5.25,4.9,7,1,"pBESi117q4",2008
17,1.58923520511658,1.54756250871601,4.9,4.7,7,1,"pBESi117q4",2009
18,1.54756250871601,1.58923520511658,4.7,4.9,7,1,"pBESi117q4",2010
11,NA,1.38629436111989,NA,4,7,1,"pBESi135q1",2003
12,1.38629436111989,1.43508452528932,4,4.2,7,1,"pBESi135q1",2004
13,1.43508452528932,1.44220199305819,4.2,4.23,7,1,"pBESi135q1",2005
14,1.44220199305819,1.41098697371026,4.23,4.1,7,1,"pBESi135q1",2006
15,1.41098697371026,NA,4.1,NA,7,0,"pBESi135q1",2007
11,NA,1.56234630490025,NA,4.77,7,1,"pBESi141q1",2003
12,1.56234630490025,1.62334081760309,4.77,5.07,7,1,"pBESi141q1",2004
13,1.62334081760309,1.63899671467564,5.07,5.15,7,1,"pBESi141q1",2005
14,1.63899671467564,1.54115907168081,5.15,4.67,7,1,"pBESi141q1",2006
15,1.54115907168081,NA,4.67,NA,7,0,"pBESi141q1",2007
11,NA,1.53039470509365,NA,4.62,7,1,"pBESi142q1",2003
12,1.53039470509365,1.6094379124341,4.62,5,7,1,"pBESi142q1",2004
13,1.6094379124341,1.55603713570699,5,4.74,7,1,"pBESi142q1",2005
14,1.55603713570699,1.62924053973028,4.74,5.1,7,1,"pBESi142q1",2006
15,1.62924053973028,NA,5.1,NA,7,0,"pBESi142q1",2007
11,NA,1.72097928716701,NA,5.59,7,1,"pBESi163q2",2003
12,1.72097928716701,1.8099267731835,5.59,6.11,7,1,"pBESi163q2",2004
13,1.8099267731835,1.83896107071235,6.11,6.29,7,1,"pBESi163q2",2005
14,1.83896107071235,1.85002837735203,6.29,6.36,7,1,"pBESi163q2",2006
15,1.85002837735203,1.66770682055808,6.36,5.3,7,1,"pBESi163q2",2007
16,1.66770682055808,1.75785791755237,5.3,5.8,7,1,"pBESi163q2",2008
17,1.75785791755237,1.77495235091167,5.8,5.9,7,1,"pBESi163q2",2009
18,1.77495235091167,1.7227665977411,5.9,5.6,7,1,"pBESi163q2",2010
11,NA,1.59736533119983,NA,4.94,7,1,"pBESi165q2",2003
12,1.59736533119983,1.66013102674962,4.94,5.26,7,1,"pBESi165q2",2004
13,1.66013102674962,1.63899671467564,5.26,5.15,7,1,"pBESi165q2",2005
14,1.63899671467564,1.66770682055808,5.15,5.3,7,1,"pBESi165q2",2006
15,1.66770682055808,NA,5.3,NA,7,0,"pBESi165q2",2007
11,NA,1.69009581545155,NA,5.42,7,1,"pBESi166q3",2003
12,1.69009581545155,1.71739505393919,5.42,5.57,7,1,"pBESi166q3",2004
13,1.71739505393919,1.71379792775834,5.57,5.55,7,1,"pBESi166q3",2005
14,1.71379792775834,0.598836501088704,5.55,1.82,7,1,"pBESi166q3",2006
15,0.598836501088704,1.78339121955754,1.82,5.95,7,1,"pBESi166q3",2007
16,1.78339121955754,1.25276296849537,5.95,3.5,7,1,"pBESi166q3",2008
17,1.25276296849537,1.54329810992956,3.5,4.68,7,1,"pBESi166q3",2009
18,1.54329810992956,1.6094379124341,4.68,5,7,1,"pBESi166q3",2010
11,NA,1.53471436623816,NA,4.64,7,1,"pBESi167q3",2003
12,1.53471436623816,1.58923520511658,4.64,4.9,7,1,"pBESi167q3",2004
13,1.58923520511658,1.5953389880546,4.9,4.93,7,1,"pBESi167q3",2005
14,1.5953389880546,1.62924053973028,4.93,5.1,7,1,"pBESi167q3",2006
15,1.62924053973028,1.68639895357023,5.1,5.4,7,1,"pBESi167q3",2007
16,1.68639895357023,1.7227665977411,5.4,5.6,7,1,"pBESi167q3",2008
17,1.7227665977411,1.35583515363518,5.6,3.88,7,1,"pBESi167q3",2009
18,1.35583515363518,1.52605630349505,3.88,4.6,7,1,"pBESi167q3",2010
11,NA,1.39871688111845,NA,4.05,7,1,"pBESi168q3",2003
12,1.39871688111845,1.43508452528932,4.05,4.2,7,1,"pBESi168q3",2004
13,1.43508452528932,1.47017584510059,4.2,4.35,7,1,"pBESi168q3",2005
14,1.47017584510059,1.43508452528932,4.35,4.2,7,1,"pBESi168q3",2006
15,1.43508452528932,NA,4.2,NA,7,0,"pBESi168q3",2007
11,NA,1.1314021114911,NA,3.1,7,1,"pBESi169q3",2003
12,1.1314021114911,1.27256559579155,3.1,3.57,7,1,"pBESi169q3",2004
13,1.27256559579155,1.17865499634165,3.57,3.25,7,1,"pBESi169q3",2005
14,1.17865499634165,1.15373158788919,3.25,3.17,7,1,"pBESi169q3",2006
15,1.15373158788919,NA,3.17,NA,7,0,"pBESi169q3",2007
11,NA,1.41098697371026,NA,4.1,7,1,"pBESi16q3",2003
12,1.41098697371026,1.46325540225602,4.1,4.32,7,1,"pBESi16q3",2004
13,1.46325540225602,NA,4.32,NA,7,0,"pBESi16q3",2005
11,NA,1.31640823365572,NA,3.73,7,1,"pBESi170q2",2003
12,1.31640823365572,1.16315080980568,3.73,3.2,7,1,"pBESi170q2",2004
13,1.16315080980568,NA,3.2,NA,7,0,"pBESi170q2",2005
11,NA,1.37118072330984,NA,3.94,7,1,"pBESi171q3",2003
12,1.37118072330984,1.48160454092422,3.94,4.4,7,1,"pBESi171q3",2004
13,1.48160454092422,1.47017584510059,4.4,4.35,7,1,"pBESi171q3",2005
14,1.47017584510059,1.44691898293633,4.35,4.25,7,1,"pBESi171q3",2006
15,1.44691898293633,NA,4.25,NA,7,0,"pBESi171q3",2007
11,NA,1.4747630091075,NA,4.37,7,1,"pBESi174q3",2003
12,1.4747630091075,1.54756250871601,4.37,4.7,7,1,"pBESi174q3",2004
13,1.54756250871601,1.61938824328727,4.7,5.05,7,1,"pBESi174q3",2005
14,1.61938824328727,1.54115907168081,5.05,4.67,7,1,"pBESi174q3",2006
15,1.54115907168081,1.47017584510059,4.67,4.35,7,1,"pBESi174q3",2007
16,1.47017584510059,1.54756250871601,4.35,4.7,7,1,"pBESi174q3",2008
17,1.54756250871601,1.54756250871601,4.7,4.7,7,1,"pBESi174q3",2009
18,1.54756250871601,1.43508452528932,4.7,4.2,7,1,"pBESi174q3",2010
11,NA,1.17865499634165,NA,3.25,7,1,"pBESi179q3",2003
12,1.17865499634165,1.19088756477728,3.25,3.29,7,1,"pBESi179q3",2004
13,1.19088756477728,NA,3.29,NA,7,0,"pBESi179q3",2005
11,NA,1.45861502269952,NA,4.3,7,1,"pBESi17q3",2003
12,1.45861502269952,1.53471436623816,4.3,4.64,7,1,"pBESi17q3",2004
13,1.53471436623816,1.49962304642689,4.64,4.48,7,1,"pBESi17q3",2005
14,1.49962304642689,1.25276296849537,4.48,3.5,7,1,"pBESi17q3",2006
15,1.25276296849537,1.1314021114911,3.5,3.1,7,1,"pBESi17q3",2007
16,1.1314021114911,0.993251773010283,3.1,2.7,7,1,"pBESi17q3",2008
17,0.993251773010283,1.10525683138678,2.7,3.02,7,1,"pBESi17q3",2009
18,1.10525683138678,1.14422279992016,3.02,3.14,7,1,"pBESi17q3",2010
11,NA,0.970778917158225,NA,2.64,7,1,"pBESi180q3",2003
12,0.970778917158225,1.04380405217311,2.64,2.84,7,1,"pBESi180q3",2004
